x,y,z,vx,vy,vz,ax,ay,az,phi,ident
-6985.51025,-18458.0742,-22185.2148,-122.913971,134.284103,-112.102333,-16.8359795,12.9794598,-12.8206491,234125.516,156271
-6971.65039,-18568.2637,-21821.7266,-127.403748,185.889679,-67.3366089,-14.536025,17.9786167,-11.3470221,240373.875,149230
-7115.05957,-18320.752,-21771.2441,-128.331161,130.456512,-110.12603,-14.2073412,16.4318771,-12.9223175,232319.562,159782
-8050.37061,-17744.3887,-21923.9883,-159.367386,143.217651,-103.999451,-17.4746876,17.5503178,-13.3365355,198417.688,156281
-7873.53467,-17208.9258,-21946.6621,-149.626465,146.680786,-111.708817,-16.4366379,17.5926018,-14.907444,192064.609,156283
-7002.76416,-17692.6211,-22175.0996,-121.501602,147.852402,-126.424088,-13.4709873,18.623291,-16.4372883,217511.969,156285
-7412.28125,-18108.7363,-21103.0469,-149.571259,137.12973,-92.9992752,-16.5742893,16.2244759,-11.2446423,228191.109,159783
-8294.99805,-17891.9668,-20764.2246,-181.318588,151.197525,-70.7898788,-20.2685127,17.8251114,-8.81509399,206344,159779
-8017.52051,-17288.3164,-20939.6855,-158.535461,164.724731,-53.3408012,-17.012392,19.8877964,-5.68263483,199061.703,159792
-7373.56641,-17250.375,-21171.0352,-149.974152,164.315903,-78.0283585,-17.2785168,18.2966118,-10.3397236,211835.172,159796
-13087.416,-16886.6816,-23909.7109,-28.7677708,133.28302,13.4307528,-1.89428568,14.1387177,5.77795219,212682.672,139936
-12842.2637,-16852.0469,-23631.0625,-41.2311745,135.704376,41.6760216,-1.60827243,13.8354635,16.7471237,208333.078,139940
-13255.2949,-16264.541,-23953.8945,79.2754517,114.829956,-36.9172211,7.43964529,14.9321747,-2.63099194,200472.953,27569
-13168.7051,-16920.8477,-23436.1797,136.026443,40.2227898,26.539938,-19.4877739,23.5363178,41.4646759,201721.031,27548
-13249.3799,-17020.7559,-23391.2812,132.924835,113.007057,4.16990471,24.9371586,29.5049934,27.9956055,204151.016,27534
-13209.1777,-17025.4297,-23342.2715,144.318756,121.674278,-28.3657513,-0.419340551,35.4755783,1.996858,202903.906,27535
-13227.6143,-16915.8555,-23401.168,-2.15489149,79.588295,-11.9001017,26.521841,30.1640244,22.1366024,200030.344,27563
-13241.5703,-16882.4512,-23452.2676,38.8241844,92.6566315,51.2852058,28.2031651,-0.474124521,47.8747292,201892.547,27549
-13230.6484,-16768.6484,-23519.5664,56.9026489,89.1277695,-6.15607882,10.0768709,-3.08171773,20.016552,203649.984,27604
-13220.0459,-16848.9141,-23377.4434,138.056747,130.725403,64.0322571,27.1916313,-22.5767059,34.7592506,198290.203,27553
-13136.4639,-16847.7188,-23367.9922,25.2374783,120.112114,16.0558167,-28.4174519,-8.01068687,40.786232,198288.141,27566
-13212.999,-16900.873,-23295.2832,44.6031876,109.599525,-14.539546,81.6519775,147.536255,92.5384979,193413.484,27557
-13204.5234,-16869.2461,-23277.875,151.644104,92.8128281,6.72507524,287.372711,10.4955072,150.151306,184557.234,139912
-13195.583,-16862.916,-23273.1113,103.365921,14.641551,22.8659744,181.957657,-170.022964,69.9283447,182192.062,139905
-13178.9336,-16864.75,-23274.6406,28.1914444,-5.18882036,-83.9987335,-204.047531,-102.273094,171.057571,182335.844,27564
-13237.2578,-16862.0059,-23268.25,55.8257599,74.4896927,152.547989,216.448349,-35.5445976,-29.7921715,193156.922,139909
-13182.4736,-16879.7441,-23264,-2.08227706,150.662155,-118.640747,-89.7348328,318.419556,-115.46064,183554.969,27562
-13182.0303,-16867.6973,-23266.293,143.589157,82.3619919,4.46670389,-94.9091034,-11.0520849,-68.355629,181144.672,139907
-13180.5566,-16881.8301,-23224.2812,57.0925636,-2.55937004,18.2483482,18.4498882,72.836853,-180.241592,192234.562,139914
-13155.2451,-16855.7969,-23247.5898,88.7184296,153.152267,63.1294632,-102.185577,-52.8532562,-105.28186,188904.625,27555
-13126.5264,-16846.3438,-23244.9785,56.9200745,133.746857,-52.0305595,-94.2928009,-3.86227202,-6.83327246,191773.453,27559
-13101.2197,-16829.7773,-23234.5684,110.62413,54.8851624,-13.095974,-117.028679,-60.3797112,-42.1815262,194599.516,27560
-13185.2139,-16794.0195,-23241.5957,126.459923,50.7435608,-28.3086071,24.6768303,-81.7060394,-24.5537891,195101.625,27576
-13048.2578,-16733.7441,-23186.7617,52.6062965,33.7450371,-15.5504541,-5.706038,-10.723959,-4.72433233,197973.156,27580
-12854.1875,-16330.6768,-23482.8242,124.831116,80.2555771,-33.9260292,5.1807785,15.1975355,5.67453814,196054.188,27551
-12938.2227,-16276.8008,-23281.3809,35.0375366,122.686432,15.9755039,12.151144,12.1394444,2.43032312,193519.062,139911
-12759.9541,-16859.7422,-23557.8359,-125.855515,170.862381,55.653904,-13.8367186,14.559165,13.7371292,207774.25,140080
-12161.6367,-16939.834,-23875.7441,-114.5998,210.64975,1.16256881,-11.2350607,22.2142372,2.91933227,223515.656,140070
-12009.915,-16455.877,-23646.7832,-141.149185,217.458939,-16.8547249,-13.7722034,25.9208984,1.84242535,209160.547,141841
-12777.7832,-16994.8359,-23451.7266,-108.550758,157.500351,52.8271065,-10.4563637,19.755228,11.4501677,209181.578,140054
-12807.835,-16853.7676,-23460.2441,-87.1672745,182.262375,35.9125633,-5.77661371,11.2146072,6.20891094,205481.812,140066
-12054.6445,-17080.3477,-23530.6328,-142.706451,195.644104,-8.89087963,-3.8220892,21.146534,12.4597092,225454.25,141827
-12001.5088,-17077.9395,-23500.0371,-185.969574,201.064041,-17.5981598,-33.278038,20.0476284,-4.77388382,226373.594,141838
-12238.2432,-16701.5762,-23340.2969,-178.03299,199.850586,-6.58223152,-15.4903183,21.736311,6.88160706,209134.938,141852
-12817.335,-16659.9531,-23392.123,100.936707,49.5768051,-30.0376358,-3.34046984,8.61891556,8.20001602,201149.391,27606
-12221.8174,-16330.8252,-23369.9707,-175.731277,209.919052,-10.8172169,-12.5508766,28.3708363,9.71327209,198035.047,141854
-13008.2695,-16026.7871,-23625.5684,80.7582245,113.939507,-14.1900644,55.008934,3.13172603,4.37910271,190483.797,27573
-12969.9375,-16037.9404,-23621.4648,63.5230331,143.817169,-12.0609903,-31.8335476,28.9931183,-4.12721777,190345.656,139921
-12591.3193,-15852.001,-23692.2715,123.642647,127.419968,-63.0779839,7.21402836,25.4218922,3.3068552,185041.094,28484
-12316.2539,-15973.6973,-23836.5332,-51.9006424,204.078674,5.89571428,-2.42883182,26.9556942,4.36532545,190973.266,140164
-12289.6523,-16146.1221,-23743.8438,-49.3673515,209.821671,5.02157068,-4.7750349,27.7159729,3.48482728,195808.703,140160
-12678.3809,-15645.1299,-23771.6934,137.837448,126.239265,-56.4148903,11.9885502,20.9419613,2.44677782,180566,27578
-12473.7754,-15776.3418,-23897.6758,-3.24560499,198.521149,0.0361264981,3.94055343,26.5255108,4.67938423,184820.203,139942
-12812.4658,-15731.0596,-23714.0254,127.243958,126.824257,-49.5376892,15.4177752,20.0946751,-0.257095039,183630.531,28429
-12342.4766,-15486.7939,-23755.4316,160.356918,141.741196,-81.225914,9.31085014,34.0203629,9.21851635,172971.594,28487
-12234.2373,-15431.2529,-23589.6055,-111.592453,246.197906,-24.334898,24.6379452,42.5889931,27.117588,166247.547,141962
-12509.6387,-15872.7031,-23109.7656,-128.993469,180.580399,28.2440777,24.8636227,30.3358135,27.6060219,174027.172,141963
-12296.7695,-16248.3389,-23258.3086,-127.027756,212.111877,24.9955482,-7.77762032,28.3168621,11.0092106,192270.766,140087
-12381.4375,-15872.7422,-23112.5254,-77.0052567,219.001831,59.5726814,12.9425325,47.5809746,46.6317253,172154.516,141960
-12172.3955,-15420.04,-23534.2969,-116.218452,229.91394,-48.0929642,128.297073,52.5483704,71.3853989,160555.953,140195
-12150.0127,-15418.0742,-23525.7031,-103.805847,246.392426,62.0435905,-49.6357307,56.001976,1.08377671,159357.25,140197
-12111.7129,-15448.6289,-23494.0605,-56.7830162,207.195267,-11.7015114,-84.0058899,84.4691315,25.4915581,163115.078,140221
-12157.126,-15427.1592,-23475.5605,-118.904739,269.782501,-11.8125563,93.1101379,-22.8455296,-13.5506229,159636.781,140202
