x,y,z,vx,vy,vz,ax,ay,az,phi,ident
-17359.5684,-24720.041,-13913.4141,50.0501328,-44.2211494,96.7651291,4.17482471,-5.87483358,11.8106756,174437.578,21462
-17146.4492,-23986.0508,-13852.5459,57.964592,-30.9567833,100.720009,12.7998304,-1.01032662,14.3953876,176419.125,22342
-16992.5547,-27064.6074,-16984.8926,-66.6096497,-67.2550888,28.7386589,-7.12683678,-9.45560551,3.76537156,209602.328,22649
-16438.8906,-27125.9961,-16925.1328,-55.6477165,-43.21521,34.36343,-5.70517874,-7.13664484,4.23923635,211833.203,22639
-16680.3691,-27379.2305,-16678.1133,-71.4427795,-62.307003,29.5201168,-7.63325071,-9.37154102,4.61001539,207649.453,23078
-16872.7715,-26622.7168,-16668.2051,-53.6026917,-63.4776001,26.8795109,-5.51267147,-8.7163868,3.98908734,205827.562,23090
-16086.873,-27018.8301,-16751.5586,-61.5615425,-34.1885071,20.3410244,-6.76585054,-5.69763899,2.64664793,211297.812,23298
-16239.5039,-26929.7266,-16967.6016,-32.9474449,-47.8414841,19.8014908,2.00636244,-2.67168975,5.98613071,212374.281,22653
-16164.5059,-26879.1465,-16942.5488,-41.6927261,-59.0930519,22.0517616,-5.12593889,-9.55027294,-2.88665509,212021.141,23092
-16103.9561,-26864.0723,-17002.168,-71.9531479,-29.0685425,44.2948036,-13.3369808,-9.0089922,10.8341742,213464.609,22859
-15801.5693,-26723.2305,-17075.3184,-63.8447266,-17.3632545,31.1728573,-5.79010487,-4.54711437,4.53472233,216735.141,22863
-15586.6816,-26907.1621,-16489.248,-51.2498703,-27.8124218,40.3560905,-5.0542202,-5.37314558,5.54796839,211076.453,23302
-16943.1484,-26142.1348,-16484.2969,-33.2705879,-55.9204865,34.3714943,-3.87318778,-7.45828724,4.41320372,203355.875,23172
-15763.9668,-26411.1777,-16950.5156,-25.0752773,-5.45593166,26.871151,3.53298545,4.5524869,1.42799544,213229.781,23312
-15716.165,-26356.4531,-16966.0625,-47.2813187,-25.3977642,19.9076805,-10.7068605,-11.0276556,6.20371294,213440.719,22873
-15455.583,-25971.2461,-17023.459,-37.497879,9.06323624,32.2400894,-2.26684427,-1.75758278,5.075459,214223.531,22877
-15731.8086,-26104.8613,-16845.7207,-9.629035,-24.450983,14.4532137,-1.60376573,-3.96473193,2.50576854,211282.953,23094
-15408.6494,-25942.2969,-16834.8965,-7.86078739,-17.0308895,22.8206635,2.14593887,-3.11060739,10.7038965,211362.5,23314
-16868.7305,-26667.9473,-16009.0312,-50.9612083,-66.120369,42.691452,-5.09547853,-9.09337425,5.77506542,197566.797,23091
-16395.2031,-26941.9688,-15856.418,-50.236454,-59.0182495,55.5998535,-5.20133448,-8.61299515,7.35543251,197655.625,23093
-16990.8594,-26076.0137,-16099.4932,-30.3543606,-54.7176704,35.8260765,-3.14273477,-7.59649277,4.86198378,198621.672,23173
-16922.9512,-25746.3496,-15961.2783,-7.09955692,-54.2788048,40.0861778,-1.73410606,-6.87025547,5.10409498,197242.266,23171
-15865.1719,-26139.957,-15946.7842,-17.6171894,-27.6644974,49.7584801,-2.11800861,-4.68526888,6.71214342,199490.125,23095
-15479.1377,-26242.668,-15838.7393,-19.3215466,-11.2865028,57.1313858,-2.18785048,-3.49155188,7.40376234,199989.797,23313
-13905.6572,-27371.873,-16924.0859,-120.456009,31.0826836,102.037186,-12.6499109,-3.5572226,22.5568295,234045.375,734607
-13956.6162,-27364.2422,-16890.1133,-4.43211555,-17.2696018,39.1213646,16.6027527,-7.14776659,2.69569206,232950.484,22893
-13874.0098,-27378.5586,-16804.8926,-135.151733,46.563343,57.2101707,59.1054955,-20.5923996,-37.5776558,229543.109,734635
-13864.3955,-27381.252,-16809.9062,-154.569427,8.67761707,150.905487,-70.7182159,13.3688335,34.9480858,229736.547,734639
-14872.499,-26482.7754,-16954.9707,-30.039259,2.73384452,31.9714375,-2.45982504,-1.35347915,3.80951118,220445.031,22891
-15371.5332,-25947.8457,-16767.457,-44.1028252,11.1654663,8.42268848,-7.64152288,-1.29640365,-6.51770592,210735.344,23316
-14599.6699,-26725.3184,-16106.1396,-21.0034523,-13.269681,63.6116142,-2.87550211,-3.55771732,7.61140156,212367.547,23330
-15264.7646,-27291.6934,-15439.9307,-35.3590813,-50.8826714,86.4439468,-4.06332016,-7.67957258,10.8964949,199575.438,23303
-15297.5967,-26005.0449,-15890.54,-11.2694654,-18.3911743,56.2287674,-1.73275924,-3.64333987,7.72730732,200701.531,23315
-15103.5098,-26037.5586,-15724.9316,-22.6615639,-1.76033711,61.2558174,-2.73158026,-2.92313266,7.38218832,199721.5,23317
-14073.8311,-25919.8906,-15454.9736,6.36439514,7.6013279,83.9301071,-1.26824582,-1.88333964,10.5893316,203008.641,23345
-16750.8711,-25066.3008,-17057.4648,3.88598084,-31.0421352,16.8647385,-0.610593379,-3.81606698,1.91511285,210478.875,22745
-16356.7119,-25674.1348,-16457.0566,-19.3200645,-22.1545353,39.2492332,-2.13053012,-3.61311197,5.09369802,203504.828,23200
-16547.9199,-25447.2754,-16397.1582,-3.25651979,-34.1352005,39.4194031,-0.471351236,-4.83199167,4.85313749,202315.047,23174
-16685.5078,-24899.9453,-16460.25,12.7869396,-21.6939316,35.1909637,0.837248802,-3.09045935,4.30729628,203193.078,23184
-15488.8545,-25296.0059,-16543.4434,5.23662424,4.93199015,41.4523811,-0.639326811,-1.58654273,6.72506332,205409.719,23204
-15511.3428,-25296.3555,-16407.4727,2.60323143,-16.3593674,29.3173008,-0.250462532,-1.43898213,1.76137209,203637.25,23206
-16399.209,-24687.1855,-17046.3184,3.20130467,-15.9342985,10.6278992,4.72523975,2.87797928,9.03846741,209319.891,22747
-16364.4639,-24645.9082,-16985.7148,28.3786621,-15.6791821,29.2296562,-3.13465118,-6.51713705,-4.90350819,208525.781,22749
-16598.8613,-24709.1934,-16315.5059,33.214962,-31.591814,38.3232727,1.04714346,-3.49591708,3.95344687,201352.062,21430
-15986.9043,-24299.1289,-16930.7441,12.9028053,42.1128006,66.5260849,65.483139,-0.133338451,79.1530457,204464.5,22777
-15975.6172,-24299.4746,-16917.5273,25.290596,-31.0738449,-17.7273026,-62.2541885,0.498719275,-74.840477,204299.031,22751
-16326.9219,-25577.9395,-16151.0752,-15.951375,-18.4072571,33.3773613,-1.7783587,-3.57154703,4.55937576,199543.297,23201
-16543.7012,-25363.332,-15991.4775,-1.09426701,-31.4683247,38.6116447,-0.30704844,-4.71709538,4.65773535,197414.891,23175
-16975.0605,-25244.9609,-16018.2314,13.4742126,-46.4284134,37.239212,0.118974879,-5.68477917,4.65985203,198464.641,21429
-15619.8955,-25252.3262,-16165.6748,1.19817889,3.6088295,32.3305244,-0.117513694,-1.50183308,4.43137264,200429.219,23205
-16138.8486,-25236.6797,-16212.0576,-3.34721684,-14.9526873,51.7510681,-0.207360983,-1.9743551,6.07063437,199950.75,23202
-16086.6816,-25103.6152,-16099.8877,-1.0942924,-17.4872265,33.1450462,-0.582630157,-3.96045923,4.02584171,198479.938,23203
-15534.6836,-24978.2754,-16011.8711,4.0243516,-3.52758932,42.0059776,-0.0910292715,-1.66432858,5.26168585,198209.984,23207
-16937.8066,-24397.7266,-16109.8604,40.7921906,-35.8922234,32.9859467,2.44430733,-3.46952605,4.20828009,200589.297,22305
-16434.0215,-24551.3164,-15856.5654,32.8694344,1.64642382,45.2457695,2.9969275,-0.998795211,5.24027348,195496.219,23185
-16476.8496,-24150.332,-15417.1553,69.7664108,-21.0948811,52.2892456,4.95561695,-1.6409961,6.05076313,190847.172,22312
-16163.793,-24357.8203,-16171.9023,19.5568542,14.5154762,59.2940674,1.99986494,0.542494595,7.64110518,198407.641,23188
-16257.0527,-24285.1699,-15972.9062,50.0603523,2.05642319,71.3101044,6.43217659,0.946857333,7.84227085,195663.297,23186
-16154.0859,-24244.5938,-15865.0957,66.5214157,16.2087135,42.2097435,4.45855093,4.23738909,5.56858349,193606.469,21431
-16048.3135,-24055.9004,-15835.4893,105.140648,-21.8810177,73.7887955,1.24024177,19.7598915,50.0347977,189808.516,24065
-15846.3379,-23981.6328,-15974.6094,15.6080666,27.3609962,80.9288025,-1.26620543,0.166678414,13.1156235,194101.25,23190
-15914.4873,-24026.2422,-15861.2158,13.3225861,24.7227783,82.1251297,-6.29809999,0.0695172548,12.9080257,191698.156,23216
-16067.0312,-24077.957,-15776.0693,48.1979904,-19.5202656,92.1226654,19.5241108,44.5327682,-13.0361595,189218.203,23187
-16075.2207,-24007.7109,-15783.1387,2.51527286,-24.9995899,-12.8339272,166.511703,-78.7506027,-26.0450535,186504.625,23189
-16056.3916,-24015.8242,-15789.1826,94.8194809,17.5198517,57.4205971,4.71618748,6.34105778,81.5013733,184536.906,22308
-15933.3496,-24088.5938,-15759.7539,70.883812,-1.40018761,21.8941689,-9.0639143,9.87698078,-1.45654631,190524.156,24064
-16040.3789,-24017.2285,-15778.9844,41.9787483,48.7015419,89.3670578,-145.589111,3.478513,-66.3350372,185791.453,22309
-15328.666,-25287.3848,-16756.3926,-9.43460178,1.06320775,23.5792732,-0.95585376,-1.43599045,3.65794778,209124.328,23424
-14569.2734,-25572.8105,-17101.8242,-14.3702259,18.3013172,22.6551456,-2.85149312,-1.27503216,12.8458509,217680.703,22907
-14583.1064,-25580.0117,-17033.9062,-11.9435349,27.4667969,9.87431431,1.95529771,1.28068078,-11.7274265,216902.25,22905
-14987.7881,-25664.4121,-16598.4492,-17.0533962,6.29176998,27.4280987,-1.84894037,-0.937695503,3.31724882,210511.797,23318
-14940.1729,-24878.7773,-16547.7383,9.58355427,9.47718906,30.0411072,0.143700749,-0.0719227046,3.5001049,207035.75,23426
-14682.4258,-25000.7812,-16488.082,-2.60389423,21.8924885,33.2582779,-1.51954257,0.586669028,3.46276474,208208.766,23428
-13697.0791,-25602.6953,-16916.6504,-6.9100852,10.0884533,-14.5078411,14.5056572,-3.23612666,73.9539108,222297.062,22909
-14313.2939,-25534.3477,-16293.3047,-4.32415009,32.9179649,52.2281876,1.94913518,-9.33956718,11.1706696,210319.203,23346
-15204.71,-24046.6758,-17107.7109,28.6163254,36.8327179,12.4439764,2.46168709,3.44168496,0.61194104,209694.578,22781
-14265.0391,-24158.9121,-16362.4912,18.7953777,56.9260216,40.8923531,-0.494475693,5.10649633,4.26143694,205727.375,23430
-14808.8564,-25674.0645,-15846.7266,-7.65688848,2.20459485,56.6857643,-1.64542866,-1.71810555,7.15737724,202198,23319
-15189.1445,-25174.7012,-15995.8574,-3.58996248,8.29188442,43.8616638,-1.13039005,-0.876155078,5.57723713,200171.344,23425
-14288.2354,-25590.6855,-16253.7949,-6.26477766,5.73703384,44.0094528,-6.05183411,8.43066311,-1.08232641,210318.391,23344
-14293.79,-24871.1426,-15837.3193,25.1645012,30.4786797,54.5584068,2.41263652,2.13669705,7.05947876,201945.547,23429
-14161.8477,-24826.9609,-15853.2402,2.51706457,31.1280193,75.1223297,-3.170439,0.517978191,8.31875038,202931.922,23456
-14039.9814,-25296.1211,-15768.8555,6.09717751,24.2943096,64.3037186,-1.66949165,0.384299725,8.22858429,205323.609,23347
-13775.8975,-24832.791,-15647.4785,0.223401338,44.0232887,112.141876,31.9987202,30.9042816,84.9773331,201992.25,23461
-13763.8311,-24822.9375,-15621.7305,-19.2552509,18.5153179,39.2937737,-39.2194672,-27.9002571,-68.1736298,201736,23460
-14818.7305,-24512.0742,-15774.5029,16.8746738,29.1419277,57.1896172,0.268151671,1.75803661,6.88477659,196925.656,23427
-13915.1377,-24001.2305,-15889.8584,-0.312295318,59.4980125,49.2231216,4.26862907,16.4718208,3.2427597,201165.5,23459
-13938.0869,-24770.1328,-15758.2617,11.4833546,28.7220917,63.8339844,-1.21724296,0.575729072,9.22426605,203443.141,23457
-14149.3848,-24157.2773,-15782.249,25.4323025,53.519165,53.9807701,-0.0177158695,4.70530033,6.24834728,199401.5,23431
-17034.4863,-26899.8398,-14712.916,-38.7459183,-72.8142395,101.859489,-3.88699508,-6.90095234,12.3826008,179833.891,23070
-17056.5156,-26774,-14643.4619,-7.69048023,-85.046051,79.4691391,-5.99556875,-7.34331131,6.04905319,178644.469,21366
-17103.8086,-26708.8906,-14689.1895,-5.88868666,-72.1187973,62.1606674,1.3754431,-16.3260651,14.6703815,179411.719,23067
-16942.5508,-26110.1855,-14880.7256,19.0598602,-83.457077,90.1933441,-3.71034932,-7.0153513,11.9221039,182879.297,21419
-17062.7773,-26288.3359,-14855.5635,-8.1646204,-47.6727943,87.9159927,-7.80406952,-8.60229015,22.3679943,182040.828,23176
-17098.3301,-26291.0996,-14799.7627,7.79590034,-81.9935989,77.6466446,7.65615416,-8.21880817,-1.78853035,181405.094,21421
-17015.1523,-26000.7812,-14871.5293,22.8999767,-75.3421478,83.8864746,1.98248696,-12.4771509,10.9374762,183167.312,21422
-16606.9375,-27269.3984,-14144.3877,-13.4349947,-95.9359741,65.9419937,22.1138554,-14.2192488,9.03395844,171510.859,23121
-16558.6211,-27276.0879,-14147.585,-12.0857372,-61.4039726,68.216301,-29.7779179,-6.578578,12.9256821,171700.359,23125
-16603.4199,-27040.0938,-14132.2344,-27.1173248,-79.5708542,91.6875458,-0.761871457,-12.0243864,11.3285351,172415.703,23152
-16402.0039,-27001.1719,-14300.8203,-46.9027519,-63.3749161,127.740395,-4.18229532,-9.65433216,15.0636063,175229.703,23100
-16643.5117,-26668.6836,-14439.7861,-30.3415051,-64.9910126,116.150528,-1.94187796,-9.15073395,12.8113508,176860.234,23098
-16999.5117,-26593.4609,-14073.6621,16.8366566,-68.9141846,73.8922882,0.739472151,-9.69401836,11.0315514,172778.078,21367
-16369.4355,-26945.1953,-14096.9111,-45.2206459,-58.4966316,108.6381,-3.67402697,-9.57647038,11.6978703,172455.859,23101
-16159.0166,-26651.4141,-13745.5879,6.44749641,-33.1937637,85.5760422,12.8948593,2.99923062,8.94489288,167137.031,23153
-16109.7461,-26620.0195,-13758.5352,-40.6613197,-40.7742996,118.781647,-15.7521887,-14.7741737,16.6940765,167302.641,23156
-15756.7871,-26538.5215,-13991.3232,-29.7516441,-31.9831963,125.552094,-2.73281765,-5.79350281,14.9999027,172383.953,23321
-16806.2461,-25920.2852,-14514.2656,9.00917149,-76.2148132,97.5419159,4.63103676,18.5718117,11.9000797,176572.797,23178
-16799.7734,-25861.0195,-14522.5469,-10.2196903,0.574676692,114.381889,-13.3021774,24.1693592,66.233345,175557.672,23177
-16806.627,-25837.9883,-14498.0391,36.8269424,-72.6804962,114.523308,18.4564133,-64.4192352,-39.7996292,175555.609,23180
-16596.2617,-25949.7695,-14370.5723,29.9623985,-33.1872292,82.8195877,0.0698461533,-3.20154667,12.53234,175012.828,21476
-16580.2812,-25773.8555,-14440.0957,20.2523193,-57.8735962,104.957504,0.0642388985,-7.85776997,15.3224096,175854.062,21423
-16375.6855,-25753.3457,-14417.9932,-21.256319,-33.4752426,124.020821,-3.41564393,-6.29077482,15.3842001,175751.094,23208
-16588.0488,-25714.6484,-14226.082,71.2397308,-44.3777504,82.4628067,2.12701058,2.77464533,13.8195639,172465.062,21474
-16406.709,-26365.2676,-14027.1191,-7.25214577,-91.4480743,142.89212,4.32754993,-59.549202,149.319946,165768.172,23154
-16390.4043,-26446.3887,-13988.6855,2.68762517,-15.0075884,134.968018,-2.11211753,23.2041588,6.84593105,168428.234,23122
-16412.7891,-26373.4922,-14006.5654,49.2694969,-43.9800034,54.3400726,116.324013,21.2483807,-52.2447929,164851.078,23126
-16383.2031,-26374.8613,-13997.2227,-2.22264004,7.98799849,113.943161,-111.060875,3.11975241,-46.6962814,165912.469,23071
-16308.332,-26219.1523,-13992.0703,17.2768345,-41.3760262,79.0622406,-8.45584583,-2.17522454,32.3516769,168090.766,23123
-16361.6924,-26205.3496,-13935.2207,-22.4600677,-36.9666023,118.013672,22.0756054,-6.86681318,4.37390423,167295.672,23127
-16303.1221,-26185.1953,-13933.9375,1.27179289,-50.3951416,74.2201614,-17.2272949,-20.4303436,0.512369692,167210.016,23099
-16527.9023,-25830.3066,-14022.0225,57.1517067,-40.7323036,73.2770844,7.02095556,-6.53485966,10.6030436,169911.906,21477
-16417.1484,-25847.5352,-14092.1064,24.8953514,-37.5135536,111.257759,-1.97292614,-5.38842106,16.1035385,170524.062,23232
-16385.7012,-25853.5195,-13870.0752,25.9062614,-38.2115402,122.067429,7.37840986,-3.04971004,14.0457258,167337.672,23181
-16294.5127,-25797.4941,-13813.3682,16.5909786,-84.3209229,97.1619873,2.53360319,64.6305237,82.2480545,163544.219,23236
-16294.2471,-25783.7363,-13800.208,-9.11684895,17.8486099,112.783981,-0.383936495,-81.2916107,-60.8700409,163443.547,23209
-15987.5967,-26321.8145,-14422.4189,-22.7729034,-39.8582382,122.286812,-2.39048815,-6.08505297,14.7926016,177616.969,23102
-15556.9336,-26393.0273,-14478.7988,-20.5443192,-24.7928066,118.107033,-2.03739738,-5.2986989,14.1857624,180399.219,23320
-16069.7539,-26190.8965,-13802.4863,-30.3239346,-31.2637424,127.500557,-3.15451717,-5.26975536,13.2505646,167523.25,23103
-16115.124,-25832.9648,-13824.5537,23.7430172,-50.3693619,111.503006,-4.17084217,-4.69570732,15.5986385,166950.547,23233
-15453.4463,-25966.7461,-13814.457,-13.120163,-18.466795,136.204697,-1.12571383,-4.3638835,16.0934544,169592.844,23323
-14233.9219,-27057.873,-15015.3906,-1.80839396,-34.2613945,114.446022,-1.36258149,-5.90056086,14.2485447,200018.188,23331
-15329.2236,-26139.7871,-14575.6123,-11.144619,-27.7910843,115.116096,-1.46136367,-5.02387667,14.0286198,182340,23322
-14775.7148,-25819.7969,-14632.8066,-1.77324128,-9.44778824,112.815468,-0.717177927,-3.31725645,13.9280796,185207.656,23326
-13842.2861,-27371.4688,-14004.0762,25.9278831,-54.9097786,157.311447,2.3475666,-8.0468359,19.5012283,185018.5,23338
-14922.6553,-26236.584,-14525.3242,-9.66232014,-13.9980326,117.924866,-1.27570891,-4.22515249,14.3671064,183930.078,23324
-14721.1523,-26357.5117,-13892.5283,3.06699634,-20.6070614,136.340881,0.142937079,-4.85427284,16.821209,175155.75,23325
-14632.1309,-25700.7891,-13786.3428,8.61441326,-2.41338158,143.072693,0.665441215,-2.74076891,17.5201759,171832.484,23327
-13858.2812,-26343.4023,-14334.1729,22.9058495,-18.0587025,134.515686,1.12426996,-4.71510315,16.7875996,187873.953,23352
-16794.9199,-24952.2402,-15395.7217,40.4865189,-44.0671654,58.0580368,1.56455457,-4.68826389,7.31974411,191778.547,21434
-16645.7441,-25520.7969,-14625.4043,52.3676033,-64.7941742,96.2320328,2.0560379,-7.33401203,14.4813623,179813.984,21433
-16616.5625,-25117.2402,-14856.5977,36.8761559,-41.8053513,92.0931244,2.05730844,-5.62732506,11.0698633,184074.609,21436
-15750.8623,-25492.1934,-14566.1387,-6.24826097,-13.980298,113.549393,-0.642382681,-3.75295806,13.6451721,179582.312,23212
-16208.0625,-24477.0879,-14610.834,54.7590179,-0.952143729,106.45163,5.35803652,-2.19036841,12.4543409,179685.547,23192
-15916.6699,-24284.543,-14730.8457,76.9677048,8.81187057,110.711784,6.10850286,1.47523785,14.0457973,179958.422,21438
-15739.6436,-24117.0371,-14646.1035,83.396759,-5.60099649,145.594543,-7.46286535,33.512001,18.1957874,175951.234,22316
-15786.0469,-24063.334,-14652.7793,95.4756699,22.1783485,117.312759,66.7671967,-13.6299229,35.3337708,175731.594,24072
-15750.3877,-24067.0508,-14640.75,51.3436584,-23.756094,115.404816,-41.1726799,-16.4172974,-2.76288486,175005.328,23194
-16575.5312,-25391.9785,-14488.2832,3.53332496,-45.8450127,115.463234,1.89041603,-8.74634743,12.6531839,177890.047,23182
-16598.5488,-25643.2168,-14214.959,24.392807,-69.5988159,107.667107,5.81719303,-19.7054214,10.5444937,172715.734,23179
-16280.1562,-24881.791,-14415.0801,75.8684464,-39.1275826,104.523666,4.81444645,-3.58386803,13.8096981,176783.938,21435
-16733.3633,-25668.6055,-13747.4863,60.4729271,-52.7703667,85.359436,5.43196774,-7.50577211,11.0560455,168900.859,21475
-16399.4043,-25411.541,-14103.4775,1.80516136,-28.6165504,90.2415237,0.423836529,50.8544579,1.29570127,167106.938,21478
-16400.7812,-25404.0762,-14105.3828,117.167534,-87.3356857,99.5774384,26.894743,-59.0226173,29.035429,167157.062,21488
-16331.7783,-25386.0078,-14096.8945,22.6955643,-27.0853386,109.094353,-20.6348572,-14.0590954,12.2962637,170350.891,23234
-16300.7324,-25411.3633,-13883.2236,52.8109474,-39.195591,77.9041061,1.61817837,-6.67434168,10.4852009,168540.875,21479
-16307.1797,-25128.2773,-13875.7676,20.2241745,-25.9209175,115.849953,3.85771561,-6.22632647,12.526722,169174.125,23183
-16056.6416,-24829.5664,-14460.3916,9.1122961,2.54891229,119.894287,1.51314533,-2.34715199,14.3780708,176888.094,23210
-16174.1006,-24897.8379,-14171.5439,60.1210594,-18.4825459,118.064537,3.91431642,-2.59560847,13.733304,172808.062,21437
-16351.8242,-24095.0996,-14306.7158,83.7236633,-26.7739296,98.2261963,6.95972776,-3.28255868,11.8841143,177091.141,22313
-16278.4141,-24671.5312,-13896.9014,89.9377289,-34.1971741,102.176369,7.73823547,-3.97938061,12.715723,169804.953,21490
-16525.7734,-24013.0469,-13729.9297,95.2975845,-29.8080044,111.889473,16.332468,4.65455389,13.4662504,170517.219,22368
-16474.4844,-23966.3535,-13731.1211,62.841301,-36.5316124,112.695396,-2.63770008,-12.7323351,13.943368,170335.094,22370
-15486.5801,-24545.8672,-14534.7461,8.32056522,25.4072704,115.785522,0.40752998,1.80203819,13.9450731,177492.797,23214
-15681.4648,-24206.7656,-14383.9219,83.6802597,-26.4041672,123.813774,-10.6125402,100.831001,5.02625036,170618.531,22317
-15684.6094,-24179.6562,-14388.7402,30.1238708,21.361681,100.669312,11.8842144,-94.7510529,37.2730942,170622.5,24073
-15550.7686,-23997.4141,-14528.1465,114.537476,-18.9799213,120.599983,-1.65164554,13.2146654,24.4479599,173945.531,22319
-15733.0049,-24207.9922,-14293.6738,114.457474,-4.54430294,95.3357697,93.0486374,33.5580025,24.5120354,169913.312,23195
-15705.9014,-24197.6562,-14286.5508,67.7012711,30.7130966,83.8634491,-75.349968,-28.9516144,-20.9805984,169670.719,21439
-16057.4795,-24682.1855,-13978.2451,72.5205841,-22.4634819,119.852249,7.54789591,-4.59184456,10.7371883,169259.438,23193
-16002.8174,-24740.0527,-14048.7314,53.3502083,6.3896575,109.430573,0.625964522,1.4353987,17.8772774,170149.859,21492
-15858.75,-24467.3066,-13947.832,61.5837669,35.4520187,100.141701,-49.3673782,27.3088036,101.017517,164894.422,23250
-15870.084,-24462.8008,-13931.624,83.2003021,-52.7577553,100.530273,68.8452835,-22.8089695,-66.0421295,164689.828,23197
-15771.9531,-24409.1016,-13898.6367,32.1558189,12.5592279,125.760338,-7.25042868,2.75467944,21.3436699,166063.234,21494
-15609.0469,-24267.7949,-13920.6045,97.6984253,-18.6149445,106.273354,2.81421924,13.0385275,17.2826977,166547.891,22372
-15600.7285,-24206.5977,-13908.7695,52.140358,-38.9748535,108.555832,-0.17933847,-17.5472641,11.1155014,166471.609,24128
-15798.5322,-24374.9824,-13847.1836,75.1995544,-1.89837337,120.754204,8.9817009,-10.9864168,-0.377560079,165644.875,23248
-15806.9648,-24132.4238,-13835.8633,98.2995148,-51.2292519,105.388138,7.941854,-6.08984089,12.4079447,167062.156,22374
-15062.4795,-25199.8125,-14695.6016,5.71250534,6.14116573,106.839241,-0.0172261409,-1.43548036,13.0310125,183077.422,23432
-13863.6719,-25477.3633,-14591.9844,20.814743,9.49309158,117.045334,0.452547669,-1.66810668,14.7743902,189503.312,23354
