x,y,z,vx,vy,vz,ax,ay,az,phi,ident
-25061.6621,-19098.4023,-23589.4082,114.295059,139.324677,275.419861,397.400726,-2055.0791,-995.336487,-323939.375,8753
-25042.2324,-19103.248,-23579.7031,-53.6084938,-313.613922,295.998993,-630.580444,-1865.15381,-1139.98828,-316783.875,3737
-25051.0449,-19112.4043,-23565.3027,259.407349,-306.85434,-150.771866,315.86087,-929.120789,-1799.24194,-306634,2015
-25043.459,-19111.2266,-23577.0684,82.5100784,165.895752,-81.7383652,-380.766113,-1261.69458,-1566.50818,-327770.531,9062
-25066.2148,-19128.8379,-23552.2734,-487.710968,150.816467,-214.020081,815.466187,53.2733498,-1784.80188,-280336.469,8769
-25039.541,-19105.6582,-23561.041,263.337372,-117.095558,-144.579575,-261.24054,-1213.98315,-1524.85413,-293311.438,3802
-25046.8047,-19122.6348,-23547.9141,-188.424377,418.086456,118.779053,170.429535,-95.3759918,-1859.01611,-284549.281,8797
-25049.623,-19122.2168,-23545.2383,-178.973709,394.342926,193.270203,314.060791,-133.475266,-1866.91418,-279384.156,8792
-25102.2188,-19075.6895,-23580.0684,225.928375,-23.3693676,126.184296,1176.04175,-1001.35675,-918.22406,-247839.922,3736
-25128.9648,-19070.7188,-23586.6738,-48.9644318,-161.614594,494.080109,1509.69934,-975.498901,-221.808151,-209961.875,9153
-25128.8379,-19044.8145,-23587.6992,70.9738083,-42.1081161,-168.886917,1025.13513,-1197.34131,-131.62265,-180471.172,9155
-25101.7461,-19068.9961,-23591.127,67.0007629,-302.130493,-474.184204,1088.1731,-1337.82544,-300.156311,-245411.172,3790
-25091.9902,-19061.1621,-23590.2109,-588.711853,143.963333,155.192352,563.071289,-1646.57703,-150.302094,-246832.109,9100
-25100.0117,-19062.6465,-23578.6582,-55.1227913,-172.930313,-298.20932,898.96051,-1380.85571,-933.131226,-232223.969,8747
-25073.1973,-19088.0039,-23588.3965,-130.495377,72.1687012,-509.975647,608.92688,-1664.50159,-919.610962,-293933.188,10827
-25063.3594,-19088.5117,-23570.9941,295.500824,56.8437347,-239.42662,480.775848,-1547.82971,-1367.2439,-279623.062,1207138
-25045.0195,-19078.1328,-23586.0977,425.119934,44.2376442,362.993286,-490.170502,-1981.76489,-464.646851,-276211.875,3799
-25090.1504,-19043.5527,-23584.1855,-279.519897,281.668335,193.064285,492.817261,-1811.53076,-289.504303,-215779.891,8830
-25048.2852,-19065.6406,-23590.166,228.21373,-323.742462,-106.342339,-353.386993,-1794.13489,-238.436523,-251900.125,2034
-25082.7852,-19090.7539,-23560.8711,-498.089966,106.656937,306.617828,817.482117,-1016.0799,-1466.18225,-260345.672,9190
-25037.2461,-19093.7285,-23549.082,-40.6319656,-456.304108,-753.543274,-208.789749,-1075.77234,-1267.80994,-255865.375,12681
-24961.4473,-19207.7012,-23728.3555,-278.353882,63.2943039,-16.5939102,-345.044067,336.664856,801.416016,-122562.844,8779
-24990.6973,-19189.6836,-23706.2031,-424.877075,364.347656,9.48041058,-281.934265,421.23175,994.581238,-158503.609,8982
-24966.8086,-19176.5781,-23702.4805,25.702755,-37.5611916,220.117432,-559.065063,164.626617,930.197754,-156322.156,10795
-25025.0293,-19256.2168,-23697.7422,29.1611557,14.0866289,-648.795715,-35.2339401,567.611572,822.157349,-142907.359,12461
-24940.7832,-19211.9238,-23649.3828,-54.9349403,3.07724214,-95.1694946,-777.283875,571.255859,660.011902,-169763.094,1207156
-25015.8027,-19154.6836,-23684.6875,114.01416,156.604477,-241.650513,-460.038239,284.082916,1486.39551,-210396.141,1778
-24965.9395,-19167.502,-23658.9434,-207.900284,203.79805,194.639038,-986.608643,373.37973,996.139893,-201464.984,8795
-24976.5645,-19156.793,-23655.0332,-179.967239,-12.9878769,-1.57532156,-953.019653,100.253883,1013.03772,-219614.594,1715
-24978.3125,-19159.75,-23652.3477,227.833984,30.83144,-229.462769,-941.21167,218.25441,1003.24908,-225941.797,1726
-24904.3516,-19224.1621,-23708.791,109.358788,186.488632,138.457809,-489.047546,357.994202,510.492065,-106558.07,8783
-24886.8477,-19152.4199,-23734.9688,-328.68457,-215.683472,72.8526001,-444.142944,-73.2334671,636.848511,-95150.9141,2017
-24881.3965,-19185.7988,-23719.7461,40.5614395,-63.2614822,155.316803,-528.928772,191.957703,480.703064,-99530.9141,3825
-24910.041,-19163.6328,-23710.9355,0.00109191576,357.398865,288.433105,-449.377411,19.3337727,624.733765,-120856.57,9080
-24853.0039,-19193.4316,-23742.3125,-125.999672,430.188446,100.443726,-499.438416,123.854271,436.532227,-72889.2812,8941
-24927.4844,-19196.3086,-23689.6816,17.6016865,108.692963,-146.272095,-523.948364,312.392303,713.761963,-140845.375,8977
-24902.1953,-19179.4551,-23671.8574,323.497528,-225.637741,137.114304,-795.524109,73.4875793,463.939453,-138473.375,1781
-24915.4688,-19199.4375,-23661.8418,-281.843536,59.9938469,-84.563324,-802.517029,359.599365,427.750763,-147530.453,1207136
-25014.1641,-19133.3555,-23740.3867,-440.571533,37.370636,-345.102966,-169.159042,-50.3640671,1200.70422,-140388.828,14434
-25011.2383,-19129.6777,-23706.4023,260.698761,-171.281998,254.376175,-331.61026,-213.216202,1179.30383,-177355.891,10834
-25003.0078,-19136.666,-23718.6953,287.365417,-107.803665,262.110077,-408.487823,-22.9579105,1136.10547,-160992.516,10779
-25034.4375,-19099.9844,-23704.3438,-106.130707,200.852631,-283.498993,-208.022385,-522.736938,1238.52539,-177287,9102
-24958.457,-19109.1816,-23704.8516,56.4084053,171.847229,-408.11496,-529.092957,-364.955536,930.669922,-149347.531,12453
-25034.1367,-19134.9199,-23643.7793,25.5805817,289.990997,370.710754,-1023.02502,1.43955445,2589.38574,-303752.125,2003
-25002.4102,-19146.9922,-23667.0488,-74.1927795,275.314301,90.7238235,-757.758118,90.8695755,1393.53003,-227140.969,9069
-25034.0332,-19108.7734,-23653.8945,-504.66452,-123.793327,-94.5326462,-870.090393,-1189.90063,2047.8844,-264034.531,9016
-25001.4434,-19123.4512,-23670.4961,-498.117004,218.836563,176.321976,-860.854492,-489.217926,1295.15149,-214421.406,8943
-24958.5801,-19115.5352,-23693.7773,-78.5879669,-143.617935,-320.819824,-583.099548,-292.455719,821.010071,-160264.672,2019
-24932.5684,-19107.4766,-23680.916,-115.21801,51.2419777,-78.2665329,-747.96814,-399.568604,605.755798,-147826.906,8981
-24956.6094,-19146.3984,-23654.5273,-153.433929,-153.57225,-417.655243,-1196.99768,-241.180237,737.943542,-198506.766,8978
-25015.5645,-19051.7734,-23646.5547,83.4869919,281.788666,78.9598694,-553.84613,-1165.60852,751.179138,-188244.594,3741
-24933.5527,-19064.0781,-23657.3086,39.342186,-58.1222725,-382.367462,-666.60498,-636.468445,472.420685,-139463.984,2023
-24854.2168,-19134.5176,-23705.9004,-356.611633,349.36145,311.63736,-465.62265,231.027725,542.326416,-98244.2969,1688
-24851.3887,-19115.6406,-23701.627,-367.367859,232.308228,337.597778,-490.62207,-254.224319,540.115112,-99541.5938,1207084
-24846.252,-19118.1758,-23716.8516,-130.104431,400.675934,265.356812,-559.899048,-172.442734,765.654175,-87909.3594,1200043
-24822.6934,-19077.0938,-23726.7266,38.0987129,-85.9430695,53.6711502,-484.543396,-307.04364,453.376495,-59133.8555,9030
-24915.2578,-19131.6172,-23656.875,-261.735901,321.711334,323.506958,-666.018616,-110.830688,464.547485,-154092.766,1690
-24887.4141,-19127.3691,-23651.0117,-283.834045,199.796646,214.320145,-716.00061,-55.6023941,322.42337,-138031.656,1200060
-24854.4434,-19121.5039,-23688.1523,-294.631866,197.106033,266.866943,-449.91626,-21.0726395,264.451355,-107395.508,1200055
-24862.1094,-19100.082,-23681.4766,-162.328064,369.119049,314.777649,-429.17276,-457.785797,391.975342,-107076.977,1683
-24831.8359,-19120.1934,-23692.8848,-243.697159,274.441772,300.850342,-931.124878,-51.0025864,321.243408,-89951.3594,8705
-24823.9902,-19108.9004,-23676.1641,-310.439667,421.623047,-211.003876,-920.984985,-266.062836,131.732758,-84825.4844,1210658
-24848.4023,-19138.0117,-23649.2012,-321.124115,300.873047,233.297516,-719.258667,162.760361,71.9996338,-108489.562,1687
-24848.166,-19112.1035,-23656.9863,-345.541931,280.795258,302.239807,-732.092346,-242.706696,48.1745987,-107300.023,1681
-24873.043,-19054.002,-23680.3281,-276.561035,384.073792,360.47049,-502.04715,-520.042053,351.091125,-90197.9375,8709
-24869.957,-19093.7344,-23651.2129,-283.579193,308.925232,313.873901,-629.417603,-443.904114,111.424728,-117187.742,1200058
-24868.1816,-19077.1289,-23652.6699,-256.071594,150.441483,258.679321,-638.753357,-566.833618,117.607231,-107282.906,1200053
-25020.8848,-19221.6152,-23627.6934,637.982483,-286.896088,-258.298309,-306.14267,1067.85339,810.009033,-232325.688,9115
-25018.3867,-19221.8203,-23625.6289,34.7646675,-368.079529,-237.465561,-427.627106,1012.65515,757.415588,-232196.953,9157
-25006.207,-19242.2246,-23599.459,-220.40036,213.611862,-131.115723,-255.203659,973.230591,52.2189674,-214864.047,12342
-24985.5898,-19245.2969,-23603.7148,207.148941,-167.699234,-146.092041,-525.64447,705.731384,267.14151,-205106.781,9075
-25017.4277,-19227.7422,-23604.9414,-88.2773056,150.503357,486.968353,-287.007629,1086.77991,236.330154,-232225.547,8757
-25027.8438,-19215.5,-23590.8906,139.07045,-26.3892517,231.071609,-58.2810135,1181.20691,-164.435867,-249862.141,1207140
-24975.2637,-19256.541,-23643.2461,-41.6564789,217.691162,97.21772,-507.73877,653.991455,748.742065,-165740.891,12566
-24941.0098,-19233.9551,-23605.3516,-85.7695694,58.7249603,-356.199249,-1023.68286,623.180664,326.137054,-177367.516,9000
-24962.8145,-19209.168,-23617.4023,95.4448853,196.005554,5.41801929,-877.391235,803.360291,470.266052,-210053.906,8985
-25031.7109,-19179.0156,-23620.4707,93.5414963,-60.2419739,-332.823242,-662.148376,1954.62561,776.447083,-297567.656,8999
-25004.334,-19180.6641,-23634.6289,202.144699,-199.887222,-207.483368,-867.740234,1034.37085,1202.93555,-257796.406,8967
-25027.1934,-19152.7969,-23635.6133,580.818176,93.676796,153.594391,-1310.6001,960.305603,2027.0105,-311232.219,9129
-25035.2324,-19156.2871,-23632.1855,69.1024475,-28.71912,-35.382061,-1085.20996,1302.75366,1890.92151,-323293.25,9057
-25007.207,-19158.7637,-23622.1094,-39.475769,-123.649162,354.884796,-1556.78589,616.256958,1180.23315,-291830,8713
-25034.8359,-19177.9961,-23601.6836,-249.705612,311.563477,-263.626251,-387.94632,1872.23157,-165.255508,-302961.062,8940
-25014.9238,-19173.2207,-23593.6602,-359.597717,54.0242233,-24.1416397,-723.516724,1382.55408,-157.810532,-299920.406,8731
-25014.2754,-19162.7402,-23600.2891,-312.371307,-148.172989,-501.322571,-1047.90942,1069.74707,48.6447945,-313764.812,3798
-25008.2656,-19157.1504,-23595.3223,346.295319,-129.792068,-183.862534,-1074.60217,864.156433,-34.6721306,-315607.5,8816
-25014.5762,-19155.3867,-23593.1543,200.443939,-464.731445,121.661293,-1054.91321,868.112793,-265.707092,-324280.219,1207141
-24999.9883,-19177.8633,-23615.8887,192.738434,-140.949081,132.516632,-1002.40424,1079.16028,817.850464,-274251.938,1721
-24973.3223,-19196.2246,-23632.8457,-200.672684,161.917542,-36.3528481,-809.107483,708.501648,886.857788,-217668.766,12338
-24942.3105,-19202.6133,-23632.873,191.969849,-71.9926453,-470.460785,-1105.63696,411.370789,472.864044,-187395.016,8728
-24974.8223,-19191.0547,-23613.3438,259.616028,34.1632423,163.940659,-967.495056,838.716492,567.287476,-239300.641,8717
-24974.1406,-19181.5703,-23593.7539,359.285858,-230.746658,-158.845261,-1219.60217,770.072327,-9.57734203,-253947.781,8818
-24957.4297,-19166.418,-23615.4141,31.6655254,210.001846,-0.607836604,-1619.46191,83.4889221,576.762146,-224040.328,8877
-24976.6406,-19152.6055,-23613.7207,-93.1060104,-217.660126,-157.911362,-1659.521,-29.5783119,790.297424,-256149.891,9060
-24980.4727,-19173.7344,-23602.6055,81.0320435,-18.3974762,99.8674927,-1297.83667,674.845703,428.944092,-263677.969,8965
-25005.7109,-19223.875,-23575.5215,101.813988,-349.118835,-277.175659,-353.808563,1067.33411,-378.77066,-232165.297,9086
-24944.4121,-19241.1973,-23584.9746,430.832001,-60.7199898,289.186188,-1002.29279,759.022278,-33.4395218,-181348.172,9031
-24971.8887,-19227.9473,-23569.7969,-51.1755867,148.44754,-228.573242,-574.551819,870.826965,-351.88855,-209528.672,12672
-24972.9844,-19219.2129,-23568.1504,-166.04924,-98.6638565,-292.521637,-591.301575,722.705261,-462.752319,-217024.734,8807
-24962.3672,-19209.1934,-23578.2402,119.904442,-201.201141,-264.351837,-900.397644,548.147583,-196.112808,-220286.984,8745
-24944.0117,-19217.6621,-23575.4551,212.954834,-226.105698,-207.079727,-1232.3114,527.631165,-243.475937,-195736.219,1723
-24974.5059,-19248.3691,-23546.5469,-159.505005,141.088394,299.259399,-584.931702,826.63739,-465.732452,-183715.125,10765
-25021.1875,-19199.9473,-23576.7344,218.465179,-513.725098,-79.2121124,-157.994522,1110.39917,-570.49884,-264270.156,9163
-25012.7227,-19203.5723,-23567.1621,-82.2505646,279.175262,369.521088,-331.731873,984.602173,-656.078491,-250093.25,1207103
-25011.6758,-19164.1602,-23576.6797,293.707336,38.3323898,90.4897614,-546.625,973.428955,-1145.93579,-299966.25,8802
-25000.2969,-19159.9062,-23579.6699,-44.6517372,107.580551,37.9840775,-997.927307,762.863159,-865.59082,-296555.625,8993
-24994.4414,-19173.2598,-23569.4277,-392.320648,200.322327,-614.916382,-952.489014,832.849915,-1169.9884,-264273.25,14421
-24993.0762,-19159.2383,-23576.9199,26.1384392,191.467484,-297.607269,-1213.08838,605.894043,-1031.65649,-285242.312,8873
-25008.4199,-19194.377,-23564.0215,-64.0027924,-550.569214,-106.405624,-483.713623,869.619568,-945.480896,-255972.703,9195
-24972.5215,-19179.8945,-23592.2012,-63.4280586,-85.9841232,-245.955338,-1320.97888,654.178772,-81.7417755,-250446.609,1694
-24951.0391,-19203.916,-23586.6875,123.539299,-117.287994,-303.735382,-1285.07605,385.855957,38.1391983,-210640.938,9025
-24963.332,-19164.2793,-23585.2988,-272.442932,312.475494,-101.490234,-1806.5531,130.11972,-328.18689,-238496.734,8786
-24969.7031,-19160.6074,-23578.5254,-313.503845,1.09544623,68.5115891,-1843.61475,151.957336,-587.276917,-247868.797,8800
-24960.4414,-19201.2148,-23560.4492,199.50145,241.024551,268.559723,-950.14502,297.884277,-726.62793,-213872.672,10841
-24856.2148,-19211.9277,-23636.9941,181.876633,214.841202,295.181335,-775.276367,261.141235,177.318054,-104656.82,1779
-24889.5449,-19195.1289,-23632.5215,-193.963455,97.2265396,-23.8777447,-844.360596,198.636993,166.468201,-135504.812,8716
-24908.6035,-19208.9316,-23573.7598,-111.824745,184.689804,-513.642395,-1004.20074,272.543732,-28.697876,-155958.672,14379
-24907.332,-19232.9141,-23546.4395,-150.935425,271.130676,-13.6488667,-805.824707,458.572296,-243.080109,-141628.312,9160
-24860.207,-19186.6035,-23564.4746,-235.184006,109.131073,-228.614487,-824.275818,195.181793,19.244833,-116954.18,1207151
-24850.2227,-19158.0781,-23556.1699,-276.606934,-12.0044365,-433.564636,-760.672668,-159.598297,-8.29452801,-110034.062,5504
-24823.4277,-19162.5352,-23539.5801,-347.479279,264.537262,-145.110748,-829.690491,-3.93930364,-83.6562958,-88197.5547,9023
-25030.0449,-19149.8145,-23627.5332,339.288666,-171.748886,-159.979935,-1490.38208,896.746826,1592.29626,-334888.031,8773
-25027.3008,-19150.0527,-23626.2871,274.991608,-597.542603,307.624451,-1627.59131,753.108154,1604.30029,-330412.969,8749
-25028.3652,-19123.2773,-23623.0176,390.670135,-316.613464,67.7356567,-1627.94397,-1003.38361,1446.16199,-337831.125,8928
-25025.0664,-19110.7402,-23632.1719,-104.480034,-280.796295,-745.447998,-1546.97229,-1604.78394,1608.66125,-303739.531,12406
-25031.4883,-19128.0723,-23611.8594,590.246887,-303.639496,258.414062,-1603.63538,-637.630371,596.146851,-359201.531,2002
-25033.0762,-19150.291,-23603.8066,482.190186,-204.480927,98.3871613,-1294.9176,1082.06787,-300.18042,-355730.812,1944
-25029.2246,-19131.0488,-23601.1816,299.197723,-304.997192,-161.165161,-1477.8512,-259.269409,-350.834381,-356410.281,10762
-25034.1074,-19130.4473,-23591.6523,-33.2711945,45.4667664,69.7762833,-1141.3634,-90.7968903,-1070.08826,-355121.5,8822
-24999.4316,-19127.4434,-23617.9668,217.387222,365.085052,-24.5719662,-1952.87415,-354.207062,1215.00623,-290774.875,1977
-24983.8652,-19130.916,-23611.6484,8.22935963,-73.7307358,-527.30957,-1918.28333,-433.849091,796.492126,-268786.125,1950
-25007.9414,-19126.8066,-23592.1211,-341.10611,-386.115082,-81.328804,-1641.71387,-747.436035,-279.078552,-315798.125,9056
-25023.9082,-19119.7266,-23616.459,-350.437927,372.541595,-58.3481026,-1835.56409,-937.371399,942.047485,-332403.125,9186
-25012.5391,-19114.084,-23613.8125,-148.372498,-41.3898544,49.4946289,-1875.70532,-1260.7478,908.040161,-306829.938,8810
-25034.2422,-19108.2441,-23609.3906,253.901367,-411.610992,-250.092346,-1183.97632,-2167.18921,344.410126,-333921.625,2039
-25019.9844,-19104.2871,-23618.4727,-219.7164,127.701714,-185.62175,-1582.29529,-1861.47522,969.341858,-301516.938,8772
-25018.666,-19123.9492,-23592.1543,208.217682,-302.571045,118.989258,-1385.47009,-793.56842,-548.737915,-333697.719,9058
-25005.2598,-19100.8613,-23608.8457,464.790619,281.061188,-426.184723,-1678.37903,-1794.25269,388.826141,-283888.656,3723
-25004.9688,-19116.6836,-23593.2129,-218.470703,425.28302,-367.127686,-1736.35962,-1173.04224,-261.124573,-304968.125,8991
-24977.7129,-19104.1387,-23625.5996,-280.277466,248.787476,398.737274,-1287.39954,-762.861328,804.155579,-225583.969,12560
-24965.7598,-19127.916,-23596.0312,-272.80545,52.5312996,-747.138916,-1950.58752,-567.78186,24.3237591,-235619.812,12328
-25019.043,-19085.1445,-23614.0352,491.884308,192.822144,-7.25942087,-1066.07788,-2057.83545,588.134766,-267869.312,1207139
-25026.5156,-19054.2871,-23598.418,226.508484,380.827362,-112.167206,-702.42804,-1616.89209,142.661209,-225356.734,3827
-24957.7598,-19092.8359,-23631.7441,56.5997276,-302.355652,-66.5775681,-1099.37463,-698.603333,607.758972,-191317.859,3797
-24975.6543,-19051.4883,-23624.1543,-200.17482,170.001663,226.816254,-722.775269,-980.381714,556.321228,-175493.062,12546
-24966.8926,-19088.7031,-23600.8125,184.049011,-219.137375,25.2143917,-1183.64856,-790.20752,192.006882,-212557.734,9063
-25029.1562,-19136.1738,-23571.8867,421.765106,-481.386261,-127.188934,-643.259399,319.962708,-1784.85193,-320783,1750
-25011.832,-19127.2148,-23576.127,282.236786,217.639023,14.0678301,-1068.65308,-445.042389,-1360.08362,-312955.469,10818
-24990.2539,-19146.4844,-23583.9219,334.387329,209.250259,344.202911,-1644.92798,146.716278,-392.425781,-294909.719,12595
-24991.7793,-19135.7168,-23590.3828,-157.505859,-193.632675,4.56585932,-1895.84802,-389.719391,-42.6861763,-293797.406,3739
-24994.3086,-19134.2734,-23585.8066,105.21946,-154.485504,-99.8561096,-1741.88062,-434.404572,-438.885864,-298650.031,9074
-24991.3398,-19138.9805,-23578.6191,100.099403,323.036987,-416.128906,-1622.9967,-139.461823,-968.019958,-289547.281,8826
-24987.9297,-19147.6953,-23568.6816,-36.0059929,-480.843506,-369.606232,-1480.5603,26.7520771,-1342.0824,-272163.188,9099
-25018.3438,-19106.8984,-23576.9199,170.029205,30.9880981,379.318787,-1187.54968,-1606.9978,-993.470032,-301159.656,10763
-25028.6094,-19112.1797,-23572.9648,-32.2865372,-432.970673,-256.145966,-899.684753,-1285.76367,-1306.17981,-308680.656,2012
-24997.9512,-19122.2461,-23583.8184,620.972778,-73.7979736,-203.665695,-1616.41418,-995.549072,-698.234436,-298575.094,9196
-25017.7402,-19126.7207,-23540.3594,282.907501,101.570518,191.514755,-809.449951,-153.065964,-1552.21326,-261260.422,10829
-25029.2598,-19123.0195,-23543.6484,-124.451187,-470.107574,-270.872223,-587.620667,-314.973846,-1716.60132,-269335.219,10848
-25000.9824,-19119.6816,-23563.2402,45.0484047,-153.419159,-173.312027,-1275.80469,-825.439575,-1483.44446,-273141.969,1951
-24977.3965,-19128.4434,-23560.8789,-164.570419,-258.834686,-88.6989822,-1606.56982,-535.680176,-1088.19299,-240505.906,8729
-24988.3984,-19058.0234,-23589.5234,152.962189,-63.5223236,-7.920825,-608.7901,-1175.18347,20.189661,-203367.109,9192
-25017.418,-19080.2129,-23550.9023,111.860405,264.753296,118.993484,-725.636353,-1073.00305,-710.301941,-240029,1207159
-25013.4863,-19066.8047,-23551.5,-87.1163025,-273.776459,-203.644196,-648.07019,-1140.59021,-434.590515,-219256.031,9079
-24982.1797,-19043.5332,-23544.6914,154.850723,401.791656,-10.1964025,-615.64447,-955.598816,-500.47525,-174751.438,8971
-24964.0547,-19073.1504,-23591.0742,-441.113312,204.66478,-410.707214,-1067.19092,-803.608093,68.7887955,-197345.031,8781
-24982.416,-19088.4746,-23573.0742,-107.166969,-12.4305077,529.204712,-1063.74243,-890.707581,-441.631683,-226939.672,2005
-24966.0449,-19055.7578,-23568.7031,-75.2946854,-415.289429,-177.855331,-793.575806,-957.790527,-234.196732,-180561.172,9083
-24954.8027,-19069.4336,-23560.8242,35.7988091,77.2384567,-86.2406845,-974.990601,-604.817078,-440.809174,-180551.047,8765
-24885.8398,-19127.7227,-23643.5918,-300.51236,358.378387,297.947601,-762.218994,-21.3252277,147.242371,-138558.094,8712
-24890.5723,-19110.6719,-23632.3691,-381.377869,382.86264,-290.657715,-716.90094,-361.032349,-67.7179337,-138829,1210663
-24831.4629,-19120.4844,-23638.2246,-317.773682,196.063339,310.496094,-872.855347,-157.122787,-130.383224,-94755.7656,1200062
-24927.3379,-19075.7168,-23597.3477,292.346771,-153.560776,58.1782494,-992.818848,-529.104736,158.868683,-161856.625,10769
-24887.7402,-19131.2578,-23573.252,-176.556976,86.9180374,-215.94693,-885.430176,-203.358536,-101.382019,-137824.844,1722
-24921.1094,-19071.1016,-23580.3555,174.4534,96.1225052,236.531158,-1002.66553,-511.524841,-131.943542,-153538.156,9034
-25208.1719,-18994.5156,-23707.5781,228.396057,254.546768,28.0712852,431.30426,-347.094849,427.738892,-72840.3672,10755
-25165.0332,-19038.7793,-23676.8379,158.778687,-200.305481,-134.935181,539.661682,-483.79483,389.016785,-124712.547,1782
-25187.6523,-19007.2461,-23669.7227,318.777557,118.363785,243.359543,546.255432,-284.817963,273.195068,-102722.625,9011
-25179.4961,-18991.2129,-23666.3496,92.6158066,-50.9218903,156.974243,283.727905,-512.86792,210.584351,-100819.781,9005
-25226.9824,-18975.9277,-23653.2949,274.947296,-271.807739,-158.085739,509.457581,-269.760712,118.394852,-73456.6406,1987
-25224.2578,-18959.5605,-23653.6992,298.08078,-252.811325,-203.533447,434.189697,-470.495392,123.821953,-68690.2109,1986
-25187.9238,-18987.2129,-23673.8945,103.808723,-66.8554306,23.8834743,419.326111,-533.712219,350.560242,-93713.0156,1946
-25185.4473,-18957.8125,-23655.8418,67.5581055,175.756622,-236.358887,273.790558,-604.400085,104.683891,-81761.375,8934
-25119.6621,-19031.9707,-23727.7754,416.146423,-51.295166,-480.999298,417.550598,-430.123596,704.68866,-113328.016,12636
-25110.7949,-19013.6387,-23725.4297,-35.9021149,-47.7015266,-199.230042,215.847763,-699.13739,614.360107,-107156.891,8743
-25081.9355,-19042.1777,-23723.3984,-310.22641,12.5775557,-309.842163,77.9695969,-576.020447,817.159363,-130940.141,5299
-25108.5801,-19040.1113,-23687.7773,228.597961,-263.681213,-169.398483,721.660828,-809.775452,896.067078,-152683.922,9045
